v8-version,7,8,279,23,-node.39,0
code-creation,BytecodeHandler,1,15247,0x1423400,282,DebugBreak6
code-creation,BytecodeHandler,1,15252,0x1423520,60,LdaZero
code-creation,BytecodeHandler,1,15280,0x1423560,68,LdaSmi
code-creation,BytecodeHandler,1,15288,0x14235c0,64,LdaUndefined
code-creation,BytecodeHandler,1,15292,0x1423620,64,LdaNull
code-creation,BytecodeHandler,1,15296,0x1423680,64,LdaTheHole
code-creation,BytecodeHandler,1,15300,0x14236e0,28,LdaTrue
code-creation,BytecodeHandler,1,15306,0x1423700,28,LdaFalse
code-creation,BytecodeHandler,1,15310,0x1423720,72,LdaConstant
code-creation,BytecodeHandler,1,15314,0x1423780,4084,LdaGlobal
code-creation,BytecodeHandler,1,15319,0x1424780,3242,LdaGlobalInsideTypeof
code-creation,BytecodeHandler,1,15324,0x1425440,241,StaGlobal
code-creation,BytecodeHandler,1,15328,0x1425540,48,PushContext
code-creation,BytecodeHandler,1,15332,0x1425580,44,PopContext
code-creation,BytecodeHandler,1,15337,0x14255c0,100,LdaContextSlot
code-creation,BytecodeHandler,1,15341,0x1425640,72,LdaImmutableContextSlot
code-creation,BytecodeHandler,1,15346,0x14256a0,72,LdaCurrentContextSlot
code-creation,BytecodeHandler,1,15351,0x1425700,44,LdaImmutableCurrentContextSlot
code-creation,BytecodeHandler,1,15356,0x1425740,148,StaContextSlot
code-creation,BytecodeHandler,1,15360,0x14257e0,120,StaCurrentContextSlot
code-creation,BytecodeHandler,1,15365,0x1425860,145,LdaLookupSlot
code-creation,BytecodeHandler,1,15370,0x1425900,225,LdaLookupContextSlot
code-creation,BytecodeHandler,1,15374,0x1425a00,3630,LdaLookupGlobalSlot
code-creation,BytecodeHandler,1,15379,0x1426840,145,LdaLookupSlotInsideTypeof
code-creation,BytecodeHandler,1,15383,0x14268e0,225,LdaLookupContextSlotInsideTypeof
code-creation,BytecodeHandler,1,15407,0x14269e0,3536,LdaLookupGlobalSlotInsideTypeof
code-creation,BytecodeHandler,1,15416,0x14277c0,249,StaLookupSlot
code-creation,BytecodeHandler,1,15420,0x14278c0,40,Ldar
code-creation,BytecodeHandler,1,15436,0x1427900,40,Star
code-creation,BytecodeHandler,1,15445,0x1427940,48,Mov
code-creation,BytecodeHandler,1,15449,0x1427980,3677,LdaNamedProperty
code-creation,BytecodeHandler,1,15453,0x14287e0,141,LdaNamedPropertyNoFeedback
code-creation,BytecodeHandler,1,15476,0x1428880,205,LdaKeyedProperty
code-creation,BytecodeHandler,1,15484,0x1428960,212,LdaModuleVariable
code-creation,BytecodeHandler,1,15488,0x1428a40,322,StaModuleVariable
code-creation,BytecodeHandler,1,15493,0x1428ba0,193,StaNamedProperty
code-creation,BytecodeHandler,1,15497,0x1428c80,157,StaNamedPropertyNoFeedback
code-creation,BytecodeHandler,1,15502,0x1428d20,193,StaNamedOwnProperty
code-creation,BytecodeHandler,1,15507,0x1428e00,185,StaKeyedProperty
code-creation,BytecodeHandler,1,15511,0x1428ec0,185,StaInArrayLiteral
code-creation,BytecodeHandler,1,15516,0x1428f80,217,StaDataPropertyInLiteral
code-creation,BytecodeHandler,1,15539,0x1429060,181,CollectTypeProfile
code-creation,BytecodeHandler,1,15547,0x1429120,1230,Add
code-creation,BytecodeHandler,1,15551,0x1429600,1090,Sub
code-creation,BytecodeHandler,1,15555,0x1429a60,1146,Mul
code-creation,BytecodeHandler,1,15558,0x1429ee0,1122,Div
code-creation,BytecodeHandler,1,15564,0x142a360,1138,Mod
code-creation,BytecodeHandler,1,15569,0x142a7e0,205,Exp
code-creation,BytecodeHandler,1,15573,0x142a8c0,1144,BitwiseOr
code-creation,BytecodeHandler,1,15577,0x142ad40,1136,BitwiseXor
code-creation,BytecodeHandler,1,15582,0x142b1c0,1136,BitwiseAnd
code-creation,BytecodeHandler,1,15615,0x142b640,1140,ShiftLeft
code-creation,BytecodeHandler,1,15642,0x142bac0,1140,ShiftRight
code-creation,BytecodeHandler,1,15650,0x142bf40,1314,ShiftRightLogical
code-creation,BytecodeHandler,1,15654,0x142c480,1042,AddSmi
code-creation,BytecodeHandler,1,15658,0x142c8a0,904,SubSmi
code-creation,BytecodeHandler,1,15662,0x142cc40,898,MulSmi
code-creation,BytecodeHandler,1,15666,0x142cfe0,942,DivSmi
code-creation,BytecodeHandler,1,15671,0x142d3a0,906,ModSmi
code-creation,BytecodeHandler,1,15676,0x142d740,205,ExpSmi
code-creation,BytecodeHandler,1,15680,0x142d820,580,BitwiseOrSmi
code-creation,BytecodeHandler,1,15685,0x142da80,580,BitwiseXorSmi
code-creation,BytecodeHandler,1,15690,0x142dce0,580,BitwiseAndSmi
code-creation,BytecodeHandler,1,15694,0x142df40,584,ShiftLeftSmi
code-creation,BytecodeHandler,1,15738,0x142e1a0,584,ShiftRightSmi
code-creation,BytecodeHandler,1,15747,0x142e400,746,ShiftRightLogicalSmi
code-creation,BytecodeHandler,1,15771,0x142e700,629,Inc
code-creation,BytecodeHandler,1,15813,0x142e980,629,Dec
code-creation,BytecodeHandler,1,15822,0x142ec00,633,Negate
code-creation,BytecodeHandler,1,15826,0x142ee80,584,BitwiseNot
code-creation,BytecodeHandler,1,15849,0x142f0e0,244,ToBooleanLogicalNot
code-creation,BytecodeHandler,1,15891,0x142f1e0,44,LogicalNot
code-creation,BytecodeHandler,1,15900,0x142f220,240,TypeOf
code-creation,BytecodeHandler,1,15904,0x142f320,141,DeletePropertyStrict
code-creation,BytecodeHandler,1,15928,0x142f3c0,133,DeletePropertySloppy
code-creation,BytecodeHandler,1,15971,0x142f460,121,GetSuperConstructor
code-creation,BytecodeHandler,1,15980,0x142f4e0,424,CallAnyReceiver
code-creation,BytecodeHandler,1,15984,0x142f6a0,424,CallProperty
code-creation,BytecodeHandler,1,16009,0x142f860,420,CallProperty0
code-creation,BytecodeHandler,1,16031,0x142fa20,436,CallProperty1
code-creation,BytecodeHandler,1,16039,0x142fbe0,448,CallProperty2
code-creation,BytecodeHandler,1,16043,0x142fdc0,420,CallUndefinedReceiver
code-creation,BytecodeHandler,1,16047,0x142ff80,364,CallUndefinedReceiver0
code-creation,BytecodeHandler,1,16052,0x1430100,440,CallUndefinedReceiver1
code-creation,BytecodeHandler,1,16056,0x14302c0,452,CallUndefinedReceiver2
code-creation,BytecodeHandler,1,16060,0x14304a0,68,CallNoFeedback
code-creation,BytecodeHandler,1,16066,0x1430500,424,CallWithSpread
code-creation,BytecodeHandler,1,16071,0x14306c0,145,CallRuntime
code-creation,BytecodeHandler,1,16075,0x1430760,181,CallRuntimeForPair
code-creation,BytecodeHandler,1,16080,0x1430820,68,CallJSRuntime
code-creation,BytecodeHandler,1,16084,0x1430880,1874,InvokeIntrinsic
code-creation,BytecodeHandler,1,16089,0x1430fe0,1154,Construct
code-creation,BytecodeHandler,1,16093,0x1431480,597,ConstructWithSpread
code-creation,BytecodeHandler,1,16098,0x14316e0,1968,TestEqual
code-creation,BytecodeHandler,1,16102,0x1431ea0,1113,TestEqualStrict
code-creation,BytecodeHandler,1,16107,0x1432300,2040,TestLessThan
code-creation,BytecodeHandler,1,16111,0x1432b00,2040,TestGreaterThan
code-creation,BytecodeHandler,1,16115,0x1433300,2040,TestLessThanOrEqual
code-creation,BytecodeHandler,1,16120,0x1433b00,2040,TestGreaterThanOrEqual
code-creation,BytecodeHandler,1,16125,0x1434300,56,TestReferenceEqual
code-creation,BytecodeHandler,1,16129,0x1434340,972,TestInstanceOf
code-creation,BytecodeHandler,1,16134,0x1434720,177,TestIn
code-creation,BytecodeHandler,1,16138,0x14347e0,60,TestUndetectable
code-creation,BytecodeHandler,1,16142,0x1434820,44,TestNull
code-creation,BytecodeHandler,1,16147,0x1434860,44,TestUndefined
code-creation,BytecodeHandler,1,16151,0x14348a0,344,TestTypeOf
code-creation,BytecodeHandler,1,16156,0x1434a00,137,ToName
code-creation,BytecodeHandler,1,16178,0x1434aa0,229,ToNumber
code-creation,BytecodeHandler,1,16220,0x1434ba0,277,ToNumeric
code-creation,BytecodeHandler,1,16229,0x1434cc0,137,ToObject
code-creation,BytecodeHandler,1,16233,0x1434d60,137,ToString
code-creation,BytecodeHandler,1,16257,0x1434e00,394,CreateRegExpLiteral
code-creation,BytecodeHandler,1,16299,0x1434fa0,1556,CreateArrayLiteral
code-creation,BytecodeHandler,1,16308,0x14355c0,113,CreateArrayFromIterable
code-creation,BytecodeHandler,1,16313,0x1435640,890,CreateEmptyArrayLiteral
code-creation,BytecodeHandler,1,16336,0x14359c0,2024,CreateObjectLiteral
code-creation,BytecodeHandler,1,16378,0x14361c0,221,CreateEmptyObjectLiteral
code-creation,BytecodeHandler,1,16388,0x14362a0,189,CloneObject
code-creation,BytecodeHandler,1,16392,0x1436360,370,GetTemplateObject
code-creation,BytecodeHandler,1,16416,0x14364e0,373,CreateClosure
code-creation,BytecodeHandler,1,16452,0x1436660,141,CreateBlockContext
code-creation,BytecodeHandler,1,16477,0x1436700,153,CreateCatchContext
code-creation,BytecodeHandler,1,16521,0x14367a0,278,CreateFunctionContext
code-creation,BytecodeHandler,1,16532,0x14368c0,278,CreateEvalContext
tick,0x7fdbf7227297,16542,0,0x0,6
code-creation,BytecodeHandler,1,16610,0x14369e0,153,CreateWithContext
code-creation,BytecodeHandler,1,16643,0x1436a80,1222,CreateMappedArguments
code-creation,BytecodeHandler,1,16651,0x1436f60,626,CreateUnmappedArguments
code-creation,BytecodeHandler,1,16656,0x14371e0,602,CreateRestParameter
code-creation,BytecodeHandler,1,16660,0x1437440,374,JumpLoop
code-creation,BytecodeHandler,1,16664,0x14375c0,52,Jump
code-creation,BytecodeHandler,1,16668,0x1437600,68,JumpConstant
code-creation,BytecodeHandler,1,16673,0x1437660,88,JumpIfNullConstant
code-creation,BytecodeHandler,1,16678,0x14376c0,88,JumpIfNotNullConstant
code-creation,BytecodeHandler,1,16708,0x1437720,88,JumpIfUndefinedConstant
code-creation,BytecodeHandler,1,16751,0x1437780,88,JumpIfNotUndefinedConstant
code-creation,BytecodeHandler,1,16760,0x14377e0,92,JumpIfUndefinedOrNullConstant
code-creation,BytecodeHandler,1,16765,0x1437840,88,JumpIfTrueConstant
code-creation,BytecodeHandler,1,16788,0x14378a0,88,JumpIfFalseConstant
code-creation,BytecodeHandler,1,16830,0x1437900,96,JumpIfJSReceiverConstant
code-creation,BytecodeHandler,1,16839,0x1437980,300,JumpIfToBooleanTrueConstant
code-creation,BytecodeHandler,1,16843,0x1437ac0,300,JumpIfToBooleanFalseConstant
code-creation,BytecodeHandler,1,16867,0x1437c00,288,JumpIfToBooleanTrue
code-creation,BytecodeHandler,1,16909,0x1437d40,288,JumpIfToBooleanFalse
code-creation,BytecodeHandler,1,16918,0x1437e80,76,JumpIfTrue
code-creation,BytecodeHandler,1,16922,0x1437ee0,76,JumpIfFalse
code-creation,BytecodeHandler,1,16946,0x1437f40,76,JumpIfNull
code-creation,BytecodeHandler,1,16988,0x1437fa0,76,JumpIfNotNull
code-creation,BytecodeHandler,1,16997,0x1438000,76,JumpIfUndefined
code-creation,BytecodeHandler,1,17001,0x1438060,76,JumpIfNotUndefined
code-creation,BytecodeHandler,1,17026,0x14380c0,80,JumpIfUndefinedOrNull
code-creation,BytecodeHandler,1,17069,0x1438120,84,JumpIfJSReceiver
code-creation,BytecodeHandler,1,17078,0x1438180,120,SwitchOnSmiNoFeedback
code-creation,BytecodeHandler,1,17082,0x1438200,529,ForInEnumerate
code-creation,BytecodeHandler,1,17106,0x1438420,292,ForInPrepare
code-creation,BytecodeHandler,1,17148,0x1438560,68,ForInContinue
code-creation,BytecodeHandler,1,17157,0x14385c0,326,ForInNext
code-creation,BytecodeHandler,1,17161,0x1438720,56,ForInStep
code-creation,BytecodeHandler,1,17185,0x1438760,141,StackCheck
code-creation,BytecodeHandler,1,17227,0x1438800,44,SetPendingMessage
code-creation,BytecodeHandler,1,17236,0x1438840,141,Throw
code-creation,BytecodeHandler,1,17240,0x14388e0,141,ReThrow
tick,0x7fdbf7227297,17275,0,0x0,6
code-creation,BytecodeHandler,1,17310,0x1438980,133,Return
code-creation,BytecodeHandler,1,17319,0x1438a20,181,ThrowReferenceErrorIfHole
code-creation,BytecodeHandler,1,17324,0x1438ae0,157,ThrowSuperNotCalledIfHole
code-creation,BytecodeHandler,1,17329,0x1438b80,157,ThrowSuperAlreadyCalledIfNotHole
code-creation,BytecodeHandler,1,17334,0x1438c20,132,SwitchOnGeneratorState
code-creation,BytecodeHandler,1,17341,0x1438cc0,686,SuspendGenerator
code-creation,BytecodeHandler,1,17345,0x1438f80,244,ResumeGenerator
code-creation,BytecodeHandler,1,17350,0x1439080,173,GetIterator
code-creation,BytecodeHandler,1,17354,0x1439140,125,Debugger
code-creation,BytecodeHandler,1,17359,0x14391c0,145,IncBlockCounter
code-creation,BytecodeHandler,1,17363,0x1439260,77,Abort
code-creation,BytecodeHandler,1,17368,0x14392c0,81,Illegal
code-creation,BytecodeHandler,1,17374,0x1439320,286,DebugBreak1.Wide
code-creation,BytecodeHandler,1,17397,0x1439440,286,DebugBreak2.Wide
code-creation,BytecodeHandler,1,17406,0x1439560,286,DebugBreak3.Wide
code-creation,BytecodeHandler,1,17410,0x1439680,286,DebugBreak4.Wide
code-creation,BytecodeHandler,1,17415,0x14397a0,286,DebugBreak5.Wide
code-creation,BytecodeHandler,1,17419,0x14398c0,286,DebugBreak6.Wide
code-creation,BytecodeHandler,1,17436,0x14399e0,40,LdaSmi.Wide
code-creation,BytecodeHandler,1,17444,0x1439a20,40,LdaConstant.Wide
code-creation,BytecodeHandler,1,17449,0x1439a60,3364,LdaGlobal.Wide
code-creation,BytecodeHandler,1,17454,0x143a7a0,3278,LdaGlobalInsideTypeof.Wide
code-creation,BytecodeHandler,1,17482,0x143b480,245,StaGlobal.Wide
code-creation,BytecodeHandler,1,17490,0x143b580,48,PushContext.Wide
code-creation,BytecodeHandler,1,17494,0x143b5c0,44,PopContext.Wide
code-creation,BytecodeHandler,1,17498,0x143b600,72,LdaContextSlot.Wide
code-creation,BytecodeHandler,1,17503,0x143b660,72,LdaImmutableContextSlot.Wide
code-creation,BytecodeHandler,1,17507,0x143b6c0,44,LdaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,17515,0x143b700,44,LdaImmutableCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,17520,0x143b740,148,StaContextSlot.Wide
code-creation,BytecodeHandler,1,17525,0x143b7e0,120,StaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,17530,0x143b860,149,LdaLookupSlot.Wide
code-creation,BytecodeHandler,1,17553,0x143b900,229,LdaLookupContextSlot.Wide
code-creation,BytecodeHandler,1,17561,0x143ba00,3634,LdaLookupGlobalSlot.Wide
code-creation,BytecodeHandler,1,17565,0x143c840,149,LdaLookupSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,17570,0x143c8e0,229,LdaLookupContextSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,17575,0x143c9e0,3540,LdaLookupGlobalSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,17581,0x143d7c0,257,StaLookupSlot.Wide
code-creation,BytecodeHandler,1,17587,0x143d8e0,40,Ldar.Wide
code-creation,BytecodeHandler,1,17591,0x143d920,40,Star.Wide
code-creation,BytecodeHandler,1,17595,0x143d960,48,Mov.Wide
code-creation,BytecodeHandler,1,17600,0x143d9a0,3673,LdaNamedProperty.Wide
code-creation,BytecodeHandler,1,17605,0x143e800,145,LdaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,17610,0x143e8a0,177,LdaKeyedProperty.Wide
code-creation,BytecodeHandler,1,17632,0x143e960,212,LdaModuleVariable.Wide
code-creation,BytecodeHandler,1,17641,0x143ea40,326,StaModuleVariable.Wide
code-creation,BytecodeHandler,1,17645,0x143eba0,197,StaNamedProperty.Wide
code-creation,BytecodeHandler,1,17650,0x143ec80,161,StaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,17654,0x143ed40,197,StaNamedOwnProperty.Wide
code-creation,BytecodeHandler,1,17659,0x143ee20,189,StaKeyedProperty.Wide
code-creation,BytecodeHandler,1,17665,0x143eee0,189,StaInArrayLiteral.Wide
code-creation,BytecodeHandler,1,17670,0x143efa0,221,StaDataPropertyInLiteral.Wide
code-creation,BytecodeHandler,1,17694,0x143f080,185,CollectTypeProfile.Wide
code-creation,BytecodeHandler,1,17702,0x143f140,1214,Add.Wide
code-creation,BytecodeHandler,1,17706,0x143f600,1074,Sub.Wide
code-creation,BytecodeHandler,1,17711,0x143fa40,1126,Mul.Wide
code-creation,BytecodeHandler,1,17715,0x143fec0,1130,Div.Wide
code-creation,BytecodeHandler,1,17719,0x1440340,1146,Mod.Wide
code-creation,BytecodeHandler,1,17724,0x14407c0,205,Exp.Wide
code-creation,BytecodeHandler,1,17729,0x14408a0,1144,BitwiseOr.Wide
code-creation,BytecodeHandler,1,17734,0x1440d20,1140,BitwiseXor.Wide
code-creation,BytecodeHandler,1,17739,0x14411a0,1140,BitwiseAnd.Wide
code-creation,BytecodeHandler,1,17743,0x1441620,1144,ShiftLeft.Wide
code-creation,BytecodeHandler,1,17748,0x1441aa0,1144,ShiftRight.Wide
code-creation,BytecodeHandler,1,17752,0x1441f20,1318,ShiftRightLogical.Wide
code-creation,BytecodeHandler,1,17757,0x1442460,1022,AddSmi.Wide
code-creation,BytecodeHandler,1,17761,0x1442860,884,SubSmi.Wide
code-creation,BytecodeHandler,1,17766,0x1442be0,902,MulSmi.Wide
code-creation,BytecodeHandler,1,17796,0x1442f80,950,DivSmi.Wide
code-creation,BytecodeHandler,1,17839,0x1443340,914,ModSmi.Wide
code-creation,BytecodeHandler,1,17848,0x14436e0,209,ExpSmi.Wide
code-creation,BytecodeHandler,1,17852,0x14437c0,600,BitwiseOrSmi.Wide
code-creation,BytecodeHandler,1,17876,0x1443a20,600,BitwiseXorSmi.Wide
code-creation,BytecodeHandler,1,17918,0x1443c80,600,BitwiseAndSmi.Wide
code-creation,BytecodeHandler,1,17928,0x1443ee0,616,ShiftLeftSmi.Wide
code-creation,BytecodeHandler,1,17932,0x1444160,616,ShiftRightSmi.Wide
code-creation,BytecodeHandler,1,17956,0x14443e0,774,ShiftRightLogicalSmi.Wide
code-creation,BytecodeHandler,1,17994,0x1444700,621,Inc.Wide
code-creation,BytecodeHandler,1,18003,0x1444980,617,Dec.Wide
tick,0x7fdbf7227297,18012,0,0x0,6
code-creation,BytecodeHandler,1,18060,0x1444c00,649,Negate.Wide
code-creation,BytecodeHandler,1,18075,0x1444ea0,592,BitwiseNot.Wide
code-creation,BytecodeHandler,1,18079,0x1445100,145,DeletePropertyStrict.Wide
code-creation,BytecodeHandler,1,18084,0x14451a0,137,DeletePropertySloppy.Wide
code-creation,BytecodeHandler,1,18088,0x1445240,125,GetSuperConstructor.Wide
code-creation,BytecodeHandler,1,18093,0x14452c0,428,CallAnyReceiver.Wide
code-creation,BytecodeHandler,1,18097,0x1445480,428,CallProperty.Wide
code-creation,BytecodeHandler,1,18101,0x1445640,424,CallProperty0.Wide
code-creation,BytecodeHandler,1,18106,0x1445800,436,CallProperty1.Wide
code-creation,BytecodeHandler,1,18110,0x14459c0,448,CallProperty2.Wide
code-creation,BytecodeHandler,1,18114,0x1445ba0,424,CallUndefinedReceiver.Wide
code-creation,BytecodeHandler,1,18121,0x1445d60,368,CallUndefinedReceiver0.Wide
code-creation,BytecodeHandler,1,18126,0x1445ee0,444,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,18131,0x14460a0,452,CallUndefinedReceiver2.Wide
code-creation,BytecodeHandler,1,18136,0x1446280,72,CallNoFeedback.Wide
code-creation,BytecodeHandler,1,18141,0x14462e0,428,CallWithSpread.Wide
code-creation,BytecodeHandler,1,18146,0x14464a0,149,CallRuntime.Wide
code-creation,BytecodeHandler,1,18170,0x1446540,193,CallRuntimeForPair.Wide
code-creation,BytecodeHandler,1,18178,0x1446620,72,CallJSRuntime.Wide
code-creation,BytecodeHandler,1,18183,0x1446680,1878,InvokeIntrinsic.Wide
code-creation,BytecodeHandler,1,18187,0x1446de0,1130,Construct.Wide
code-creation,BytecodeHandler,1,18192,0x1447260,573,ConstructWithSpread.Wide
code-creation,BytecodeHandler,1,18196,0x14474a0,2024,TestEqual.Wide
code-creation,BytecodeHandler,1,18202,0x1447ca0,1121,TestEqualStrict.Wide
code-creation,BytecodeHandler,1,18207,0x1448120,2036,TestLessThan.Wide
code-creation,BytecodeHandler,1,18212,0x1448920,2036,TestGreaterThan.Wide
code-creation,BytecodeHandler,1,18216,0x1449120,2036,TestLessThanOrEqual.Wide
code-creation,BytecodeHandler,1,18239,0x1449920,2036,TestGreaterThanOrEqual.Wide
code-creation,BytecodeHandler,1,18247,0x144a120,56,TestReferenceEqual.Wide
code-creation,BytecodeHandler,1,18252,0x144a160,976,TestInstanceOf.Wide
code-creation,BytecodeHandler,1,18257,0x144a540,177,TestIn.Wide
code-creation,BytecodeHandler,1,18261,0x144a600,141,ToName.Wide
code-creation,BytecodeHandler,1,18265,0x144a6a0,237,ToNumber.Wide
code-creation,BytecodeHandler,1,18271,0x144a7a0,277,ToNumeric.Wide
code-creation,BytecodeHandler,1,18275,0x144a8c0,141,ToObject.Wide
code-creation,BytecodeHandler,1,18280,0x144a960,398,CreateRegExpLiteral.Wide
code-creation,BytecodeHandler,1,18284,0x144ab00,1576,CreateArrayLiteral.Wide
code-creation,BytecodeHandler,1,18289,0x144b140,890,CreateEmptyArrayLiteral.Wide
code-creation,BytecodeHandler,1,18293,0x144b4c0,2040,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,18298,0x144bcc0,193,CloneObject.Wide
code-creation,BytecodeHandler,1,18302,0x144bda0,374,GetTemplateObject.Wide
code-creation,BytecodeHandler,1,18306,0x144bf20,373,CreateClosure.Wide
code-creation,BytecodeHandler,1,18311,0x144c0a0,145,CreateBlockContext.Wide
code-creation,BytecodeHandler,1,18315,0x144c140,157,CreateCatchContext.Wide
code-creation,BytecodeHandler,1,18319,0x144c1e0,278,CreateFunctionContext.Wide
code-creation,BytecodeHandler,1,18324,0x144c300,278,CreateEvalContext.Wide
code-creation,BytecodeHandler,1,18328,0x144c420,157,CreateWithContext.Wide
code-creation,BytecodeHandler,1,18333,0x144c4c0,394,JumpLoop.Wide
code-creation,BytecodeHandler,1,18337,0x144c660,52,Jump.Wide
code-creation,BytecodeHandler,1,18341,0x144c6a0,68,JumpConstant.Wide
code-creation,BytecodeHandler,1,18345,0x144c700,88,JumpIfNullConstant.Wide
code-creation,BytecodeHandler,1,18350,0x144c760,88,JumpIfNotNullConstant.Wide
code-creation,BytecodeHandler,1,18354,0x144c7c0,88,JumpIfUndefinedConstant.Wide
code-creation,BytecodeHandler,1,18359,0x144c820,88,JumpIfNotUndefinedConstant.Wide
code-creation,BytecodeHandler,1,18363,0x144c880,92,JumpIfUndefinedOrNullConstant.Wide
code-creation,BytecodeHandler,1,18368,0x144c8e0,88,JumpIfTrueConstant.Wide
code-creation,BytecodeHandler,1,18390,0x144c940,88,JumpIfFalseConstant.Wide
code-creation,BytecodeHandler,1,18396,0x144c9a0,96,JumpIfJSReceiverConstant.Wide
code-creation,BytecodeHandler,1,18401,0x144ca20,300,JumpIfToBooleanTrueConstant.Wide
code-creation,BytecodeHandler,1,18406,0x144cb60,300,JumpIfToBooleanFalseConstant.Wide
code-creation,BytecodeHandler,1,18411,0x144cca0,288,JumpIfToBooleanTrue.Wide
code-creation,BytecodeHandler,1,18415,0x144cde0,288,JumpIfToBooleanFalse.Wide
code-creation,BytecodeHandler,1,18471,0x144cf20,76,JumpIfTrue.Wide
code-creation,BytecodeHandler,1,18476,0x144cf80,76,JumpIfFalse.Wide
code-creation,BytecodeHandler,1,18480,0x144cfe0,76,JumpIfNull.Wide
code-creation,BytecodeHandler,1,18484,0x144d040,76,JumpIfNotNull.Wide
code-creation,BytecodeHandler,1,18488,0x144d0a0,76,JumpIfUndefined.Wide
code-creation,BytecodeHandler,1,18492,0x144d100,76,JumpIfNotUndefined.Wide
code-creation,BytecodeHandler,1,18496,0x144d160,80,JumpIfUndefinedOrNull.Wide
code-creation,BytecodeHandler,1,18501,0x144d1c0,84,JumpIfJSReceiver.Wide
code-creation,BytecodeHandler,1,18515,0x144d220,120,SwitchOnSmiNoFeedback.Wide
code-creation,BytecodeHandler,1,18519,0x144d2a0,533,ForInEnumerate.Wide
code-creation,BytecodeHandler,1,18523,0x144d4c0,292,ForInPrepare.Wide
code-creation,BytecodeHandler,1,18527,0x144d600,68,ForInContinue.Wide
code-creation,BytecodeHandler,1,18531,0x144d660,330,ForInNext.Wide
code-creation,BytecodeHandler,1,18535,0x144d7c0,56,ForInStep.Wide
code-creation,BytecodeHandler,1,18539,0x144d800,185,ThrowReferenceErrorIfHole.Wide
code-creation,BytecodeHandler,1,18543,0x144d8c0,132,SwitchOnGeneratorState.Wide
code-creation,BytecodeHandler,1,18548,0x144d960,690,SuspendGenerator.Wide
code-creation,BytecodeHandler,1,18552,0x144dc20,244,ResumeGenerator.Wide
code-creation,BytecodeHandler,1,18556,0x144dd20,177,GetIterator.Wide
code-creation,BytecodeHandler,1,18561,0x144dde0,149,IncBlockCounter.Wide
code-creation,BytecodeHandler,1,18567,0x144de80,77,Abort.Wide
code-creation,BytecodeHandler,1,18571,0x144dee0,286,DebugBreak1.ExtraWide
code-creation,BytecodeHandler,1,18575,0x144e000,286,DebugBreak2.ExtraWide
code-creation,BytecodeHandler,1,18580,0x144e120,286,DebugBreak3.ExtraWide
code-creation,BytecodeHandler,1,18585,0x144e240,286,DebugBreak4.ExtraWide
code-creation,BytecodeHandler,1,18606,0x144e360,286,DebugBreak5.ExtraWide
code-creation,BytecodeHandler,1,18614,0x144e480,286,DebugBreak6.ExtraWide
code-creation,BytecodeHandler,1,18618,0x144e5a0,36,LdaSmi.ExtraWide
code-creation,BytecodeHandler,1,18622,0x144e5e0,40,LdaConstant.ExtraWide
code-creation,BytecodeHandler,1,18627,0x144e620,3356,LdaGlobal.ExtraWide
code-creation,BytecodeHandler,1,18631,0x144f340,3270,LdaGlobalInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,18637,0x1450020,241,StaGlobal.ExtraWide
code-creation,BytecodeHandler,1,18641,0x1450120,44,PushContext.ExtraWide
code-creation,BytecodeHandler,1,18646,0x1450160,40,PopContext.ExtraWide
code-creation,BytecodeHandler,1,18650,0x14501a0,68,LdaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,18655,0x1450200,68,LdaImmutableContextSlot.ExtraWide
code-creation,BytecodeHandler,1,18660,0x1450260,44,LdaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,18664,0x14502a0,44,LdaImmutableCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,18669,0x14502e0,144,StaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,18674,0x1450380,116,StaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,18678,0x1450400,145,LdaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,18699,0x14504a0,225,LdaLookupContextSlot.ExtraWide
code-creation,BytecodeHandler,1,18707,0x14505a0,3622,LdaLookupGlobalSlot.ExtraWide
code-creation,BytecodeHandler,1,18712,0x14513e0,145,LdaLookupSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,18716,0x1451480,225,LdaLookupContextSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,18721,0x1451580,3532,LdaLookupGlobalSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,18727,0x1452360,257,StaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,18736,0x1452480,40,Ldar.ExtraWide
